posting_id	sitio	operacion	precio	calle	altura	losa_central	aire_acond	apto_credito	cochera	seguridad	luminoso	balcon_aterrazado	barrio_oficial	moneda	accesible_movilidad_reducida	acepta_caucion	agua_caliente_central	ambientes	antiguedad_años	apto_profesional	ascensor	balcon	baulera	baños	dependencia_servicio	dormitorios	expensas_incluidas_en_precio	gimnasio	lavadero	m2_total	ofrece_financiacion	parrilla	pileta	portero	sum	terraza	tiene_expensas	expensas	sobre_avenida	precio_por_m2	segmento_zona	segmento_zona_modelo	log_precio	log_m2	log_precio_m2	amenities_count	m2_relativo_barrio	lat	lon	geo_source
15288221	argenprop	alquiler	1000.0	Paraguay	1200.0	0	1	0	0	0	1	0	Recoleta	usd	1	0	0	4.0	30.0	0	0	1	0	2.0	1	2.0	False	0	1	100.0	0	0	0	0	0	0	1.0	325000.0	0	10.0	estandar	estandar	6.90875477931522	4.61512051684126	2.3978952727983707	7.0		-34.5980883	-58.3840405	consenso_multi_api
14391538	argenprop	alquiler	850.0	Gral Lucio Mansilla	2600.0	0	1	0	0	1	1	1	Recoleta	usd	1	0	0	3.0	12.0	1	0	1	0	1.0	0	1.0	False	0	1	70.0	0	1	1	0	1	1	1.0	300000.0	0	12.142857142857142	estandar	estandar	6.746412128573375	4.262679877041316	2.575878427993727	13.0		-34.5960765	-58.4045754	consenso_multi_api
19300142	argenprop	alquiler	1800000.0	Jose Maria Moreno Av	800.0	0	1	0	0	0	0	0	Caballito	ars	0	0	0	3.0	25.0	0	1	1	0	1.0	0	3.0	False	0	1	83.0	0	0	0	0	0	0	1.0	390000.0	0	21686.746987951807	estandar	estandar	14.403297778421797	4.430816798843313	9.98450272511782	5.0		-34.6279671	-58.4337909	consenso_multi_api
18708202	argenprop	alquiler	700000.0	Senillosa	400.0	0	0	0	0	0	0	0	Caballito	ars	0	1	0	2.0	45.0	0	0	0	0	1.0	0	2.0	False	0	0	55.0	0	0	0	0	0	0	1.0	230000.0	0	12727.272727272728	estandar	estandar	13.45883704259595	4.02535169073515	9.45158099713507	2.0		-34.6207497	-58.4294717	consenso_multi_api
19305478	argenprop	alquiler	770000.0	3 De Febrero	2279.0	0	0	0	0	0	0	1	Belgrano	ars	0	0	0	1.0	50.0	0	0	1	0	1.0	0	1.0	False	0	1	36.0	0	0	0	0	0	1	1.0	115000.0	0	21388.88888888889	estandar	estandar	13.554147092530322	3.610917912644224	9.97067360752761	5.0		-34.557637	-58.4534892	consenso_multi_api
19336013	argenprop	alquiler	700000.0	Avenida Sáenz	200.0	0	0	0	0	0	1	0	Parque Patricios	ars	0	1	0	3.0	40.0	0	0	1	0	1.0	0	2.0	False	0	0	60.0	0	0	0	0	0	0	1.0	115000.0	1	11666.666666666666	popular	popular	13.45883704259595	4.110873864173311	9.364576762415895	5.0		-34.6414879	-58.4160518	consenso_multi_api
19300310	argenprop	alquiler	700000.0	Nuñez	5032.0	0	1	0	0	0	1	0	Villa Urquiza	ars	0	0	0	1.0	10.0	0	0	0	0	1.0	0	1.0	False	0	1	30.0	0	0	0	0	0	0	1.0	130000.0	0	23333.33333333333	estandar	estandar	13.45883704259595	3.4339872044851463	10.057681088587902	4.0		-34.5628241	-58.4913046	consenso_multi_api
19368704	argenprop	alquiler	600000.0	Av Independencia	1835.0	0	0	0	0	0	1	0	San Cristobal	ars	0	0	0	1.0	50.0	0	0	1	0	1.0	0	1.0	False	0	1	39.0	0	0	0	0	0	0	1.0	130000.0	1	15384.615384615385	estandar	estandar	13.304686600863562	3.688879454113936	9.641188285956227	5.0		-34.6181441	-58.3922816	consenso_multi_api
19375227	argenprop	alquiler	1100000.0	Av. Las Heras	1900.0	0	0	0	0	0	0	0	Recoleta	ars	0	0	0	3.0	40.0	1	0	1	0	2.0	0	2.0	False	0	1	64.0	0	0	0	0	0	0	1.0	360000.0	1	17187.5	estandar	estandar	13.910821646859096	4.174387269895637	9.751995834534611	5.0		-34.5909979	-58.3929116	consenso_multi_api
15378499	argenprop	alquiler	750000.0	Altolaguirre	2500.0	0	0	0	0	0	1	0	Villa Urquiza	ars	0	0	1	2.0	9.5	0	0	1	0	1.0	0	1.0	False	0	0	42.0	0	1	0	0	0	1	1.0	180000.0	0	17857.14285714286	estandar	estandar	13.527829818844936	3.7612001156935615	9.790214865661184	6.0		-34.5761319	-58.4916343	consenso_multi_api
19390914	argenprop	alquiler	1000000.0	Alvear, Emilio De	4800.0	0	0	0	0	0	0	0	Villa Devoto	ars	0	1	0	2.0	5.0	1	0	0	0	1.0	0	1.0	False	0	1	54.0	0	0	0	0	0	0	0.0	200000.0	0	18518.51851851852	estandar	estandar	13.815511557963774	4.007333185232471	9.826580509942051	3.0				consenso_multi_api
19393788	argenprop	alquiler	850000.0	Moldes	2300.0	0	1	0	0	0	1	0	Colegiales	ars	0	1	0	2.0	10.0	0	1	1	0	1.0	0	1.0	False	0	0	41.0	0	0	1	0	0	0	1.0	190000.0	0	20731.70731707317	estandar	estandar	13.652992804936396	3.737669618283368	9.939467795893025	7.0		-34.5618502	-58.4610513	consenso_multi_api
19393790	argenprop	alquiler	850000.0	Moldes	2300.0	0	1	0	0	0	1	0	Coghlan	ars	0	1	0	1.0	10.0	0	1	1	0	1.0	0	1.0	False	0	0	41.0	0	0	1	0	0	0	1.0	190000.0	0	20731.70731707317	estandar	estandar	13.652992804936396	3.737669618283368	9.939467795893025	7.0		-34.5618502	-58.4610513	consenso_multi_api
18712885	argenprop	alquiler	1250.0	Av. Coronel Díaz	2400.0	1	1	0	0	1	1	0	Recoleta	usd	1	0	0	4.0	40.0	0	1	1	0	2.0	1	2.0	False	0	1	120.0	0	0	0	0	0	0	1.0	480000.0	1	10.416666666666666	estandar	estandar	7.131698510466912	4.795790545596741	2.4350742760401247	11.0		-34.5848058	-58.4071	consenso_multi_api
18712931	argenprop	alquiler	1250.0	Av. Coronel Díaz	2400.0	1	1	0	0	1	1	0	Recoleta	usd	1	0	0	4.0	40.0	0	1	1	0	2.0	1	3.0	False	0	1	120.0	0	0	0	0	0	0	1.0	480000.0	1	10.416666666666666	estandar	estandar	7.131698510466912	4.795790545596741	2.4350742760401247	11.0		-34.5848058	-58.4071	consenso_multi_api
19425120	argenprop	alquiler	850000.0	Av San Juan	4100.0	0	1	0	0	0	0	0	Boedo	ars	0	1	0	2.5	10.0	0	0	1	0	1.0	0	2.0	False	0	1	55.16	0	0	1	0	0	0	1.0	123700.0	1	15409.717186366934	estandar	estandar	13.652992804936396	4.028204759717555	9.642818467553512	7.0		-34.6264577	-58.4227796	consenso_multi_api
17622589	argenprop	alquiler	1800.0	Gascon	1186.0	0	0	0	0	0	1	0	Palermo	usd	0	0	0	3.0	20.0	0	0	0	0	2.0	0	2.0	False	0	1	95.0	0	1	0	0	0	1	1.0	384500.0	0	18.94736842105263	estandar	estandar	7.496097345175956	4.564348191467836	2.9930972259159856	5.0		-34.5966078	-58.4232158	consenso_multi_api
17187052	argenprop	alquiler	950.0	Santa Maria De Oro	2700.0	0	0	0	0	0	0	0	Palermo	usd	0	0	0	1.0	15.0	0	0	0	0	1.0	0	1.0	False	0	0	35.0	0	1	1	0	1	0	1.0	180000.0	0	27.142857142857142	estandar	estandar	6.85751406254539	3.58351893845611	3.337293579682675	4.0		-34.5774045	-58.4226702	consenso_multi_api
18292692	argenprop	alquiler	600000.0	Tomas Le Breton	4500.0	0	1	0	0	0	0	1	Villa Urquiza	ars	0	0	0	1.0	12.0	0	0	1	0	1.0	0	1.0	False	0	0	33.0	0	1	1	0	1	1	1.0	140000.0	0	18181.81818181818	estandar	estandar	13.304686600863562	3.5263605246161616	9.808232371219358	8.0		-34.5667781	-58.4832658	consenso_multi_api
18310175	argenprop	alquiler	500000.0	Chile	1400.0	0	0	0	0	0	1	0	Monserrat	ars	0	0	0	1.0	30.0	0	0	1	0	1.0	0	1.0	False	0	0	30.0	0	0	0	0	0	0	1.0	87000.0	0	16666.666666666668	estandar	estandar	13.122365377402328	3.4339872044851463	9.721225993942246	3.0		-34.6167053	-58.3858352	consenso_multi_api
18345844	argenprop	alquiler	700000.0	Av De Los Incas	3900.0	1	1	0	0	0	0	0	Belgrano	ars	0	0	0	2.0	35.0	0	1	0	0	1.0	0	1.0	False	0	0	43.0	0	0	0	0	0	0	1.0	130000.0	1	16279.06976744186	estandar	estandar	13.45883704259595	3.784189633918261	9.69769692501675	5.0		-34.5773086	-58.4670641	consenso_multi_api
16249869	argenprop	alquiler	1150.0	Matienzo	2400.0	0	0	0	0	0	0	0	Palermo	usd	0	0	0	3.0	2.0	0	0	1	0	1.0	0	1.0	False	0	0	65.0	0	0	0	0	0	0	1.0	240000.0	0	17.692307692307693	estandar	estandar	7.048386408721883	4.189654742026425	2.928112085879012	2.0				consenso_multi_api
18510999	argenprop	alquiler	7500.0	Juana Manso	1800.0	0	0	0	1	0	0	1	Puerto Madero	usd	0	0	0	4.0	2.0	0	0	1	0	3.0	0	1.0	False	1	0	180.0	0	0	1	0	1	1	1.0	2000000.0	0	41.66666666666666	premium	premium	8.922791623969637	5.198497031265826	3.7534179752515073	8.0		-34.6197081	-58.3616056	consenso_multi_api
18560748	argenprop	alquiler	460000.0	Santa Cruz	100.0	0	0	0	0	0	0	0	Parque Patricios	ars	0	1	0	2.0	25.0	0	0	0	0	1.0	0	1.0	False	0	1	40.0	0	0	0	0	0	0	1.0	140000.0	0	11500.0	popular	popular	13.03898394237596	3.713572066704308	9.35018926709258	3.0		-34.636057	-58.3934169	consenso_multi_api
18643266	argenprop	alquiler	900.0	Av Pedro Goyena	1500.0	0	0	0	1	1	1	0	Caballito	usd	0	1	0	2.0	10.0	0	0	1	0	1.0	0	1.0	False	1	0	42.0	0	1	1	0	1	0	1.0	320000.0	1	21.428571428571427	estandar	estandar	6.803505257608338	3.7612001156935615	3.1103356562929947	11.0		-34.627798	-58.4483428	consenso_multi_api
4158275	argenprop	alquiler	1600000.0	La Pampa	900.0	0	0	0	1	0	0	0	Belgrano	ars	0	0	0	3.0	33.0	0	0	1	0	1.0	0	2.0	False	1	0	80.0	0	1	1	0	1	0	1.0	500000.0	0	20000.0	estandar	estandar	14.285514812209817	4.394449154672439	9.90353755128617	7.0		-34.5555714	-58.4385207	consenso_multi_api
18775049	argenprop	alquiler	700000.0	Galvan	3100.0	0	1	0	0	0	1	0	Villa Urquiza	ars	0	0	0	1.0	0.0	0	0	1	1	1.0	0	1.0	False	0	1	30.0	0	0	0	0	0	0	1.0	50000.0	0	23333.33333333333	estandar	estandar	13.45883704259595	3.4339872044851463	10.057681088587902	6.0		-34.5670057	-58.4873962	consenso_multi_api
18780618	argenprop	alquiler	630000.0	Lavalleja	800.0	1	0	0	0	0	1	1	Palermo	ars	0	0	0	2.0	11.0	0	0	1	0	1.0	0	1.0	False	0	1	41.0	0	1	1	0	1	1	1.0	251000.0	1	15365.853658536584	estandar	estandar	13.353476685668044	3.737669618283368	9.639968108910915	11.0		-34.5988108	-58.4311945	consenso_multi_api
18830386	argenprop	alquiler	530000.0	Av. Alvarez Jonte	5600.0	0	0	0	0	0	0	0	Monte Castro	ars	1	1	0	1.5	20.0	0	0	0	0	1.0	0	1.0	False	0	1	38.0	0	0	0	0	0	0	1.0	130000.0	1	13947.368421052632	estandar	estandar	13.180634172318978	3.6635616461296463	9.54311782134494	5.0		-34.6268006	-58.5144759	consenso_multi_api
16512179	argenprop	alquiler	800000.0	Neuquen	2600.0	0	0	0	1	0	0	0	Caballito	ars	0	0	0	2.0	10.0	0	0	0	0	1.0	0	1.0	False	0	0	47.0	0	0	0	0	0	0	1.0	155181.5	0	17021.27659574468	estandar	estandar	13.592368256649284	3.871201010907891	9.742278153214292	2.0		-34.6199163	-58.4697363	consenso_multi_api
18896648	argenprop	alquiler	430000.0	Paunero	2700.0	0	0	0	0	0	0	0	Palermo	ars	1	0	0	1.0	14.0	0	1	0	0	1.0	0	1.0	False	0	0	27.0	0	0	0	0	0	0	1.0	110000.0	0	15925.925925925923	estandar	estandar	12.971542813248435	3.332204510175204	9.675766410391835	3.0				consenso_multi_api
18897937	argenprop	alquiler	690000.0	Maipu	359.0	0	0	0	0	1	1	0	San Nicolas	ars	0	0	0	3.0	60.0	1	0	0	0	1.0	0	2.0	False	0	1	68.0	0	0	0	0	0	0	1.0	190000.0	0	10147.058823529413	estandar	estandar	13.444448325847754	4.23410650459726	9.22503771726617	5.0		-34.6039307	-58.3766133	consenso_multi_api
18919571	argenprop	alquiler	840000.0	Av. Alvarez Jonte	4700.0	0	1	0	0	0	0	0	Monte Castro	ars	1	0	0	2.0	50.0	0	0	1	0	1.0	0	2.0	False	0	1	52.0	0	0	0	0	0	0	1.0	73000.0	1	16153.846153846154	estandar	estandar	13.64115836129498	3.970291913552122	9.689975355083954	6.0		-34.6192217	-58.5046929	consenso_multi_api
18985199	argenprop	alquiler	450000.0	Campillo	3000.0	0	0	0	0	0	0	1	Parque Chas	ars	0	0	0	1.0	0.0	0	0	1	0	1.0	0	1.0	False	0	0	30.0	0	0	0	0	0	1	1.0	120000.0	0	15000.0	estandar	estandar	13.017005083966255	3.4339872044851463	9.61587214452889	4.0		-34.589303	-58.4776385	consenso_multi_api
18989361	argenprop	alquiler	870000.0	Vallejos	3200.0	0	0	0	1	0	1	0	Villa Pueyrredon	ars	0	0	0	2.0	20.0	0	0	1	0	1.0	0	1.0	False	0	0	45.0	0	0	0	0	0	0	1.0	200000.0	0	19333.33333333333	estandar	estandar	13.676249640055394	3.828641396489095	9.86963772366073	4.0		-34.5902509	-58.5046837	consenso_multi_api
18971508	argenprop	alquiler	400000.0	Llerena	2500.0	0	0	0	0	0	0	0	Villa Urquiza	ars	0	0	0	1.0	4.0	1	1	0	0	1.0	0	1.0	False	0	0	31.0	0	0	0	0	0	0	1.0	125000.0	0	12903.225806451614	estandar	estandar	12.899222326086994	3.4657359027997265	9.465310118602003	3.0		-34.5842032	-58.473685	consenso_multi_api
5803594	argenprop	alquiler	580000.0	Ceretti	2200.0	0	1	0	0	0	1	0	Villa Urquiza	ars	0	0	1	1.0	8.0	0	0	1	0	1.0	0	1.0	False	0	0	35.0	0	0	0	0	0	0	1.0	120000.0	0	16571.428571428572	estandar	estandar	13.270785106659046	3.58351893845611	9.715495664040098	5.0		-34.5798958	-58.4916518	consenso_multi_api
19004918	argenprop	alquiler	750000.0	Avenida Juan De Garay	3400.0	0	1	0	0	0	1	0	Boedo	ars	0	0	0	3.0	50.0	0	0	1	0	1.0	0	2.0	False	0	0	67.0	0	0	0	0	0	0	1.0	150000.0	1	11194.029850746268	estandar	estandar	13.527829818844936	4.219507705176107	9.323225195464875	5.0		-34.6307015	-58.4130038	consenso_multi_api
19019034	argenprop	alquiler	620000.0	Quito	4300.0	0	0	0	0	0	1	0	Caballito	ars	0	1	0	1.0	50.0	0	0	0	1	1.0	0	1.0	False	0	0	30.0	0	0	0	0	0	0	1.0	95000.0	0	20666.666666666668	estandar	estandar	13.3374763699232	3.4339872044851463	9.936325761285277	4.0		-34.6171184	-58.4272997	consenso_multi_api
19023513	argenprop	alquiler	2000000.0	Dr T De Anchorena	1300.0	1	0	0	1	1	1	0	Recoleta	ars	1	0	0	4.0	60.0	1	0	1	1	2.0	0	3.0	False	0	1	108.0	0	0	0	0	0	1	1.0	360000.0	0	18518.51851851852	estandar	estandar	14.508658238524095	4.691347882229144	9.826580509942051	11.0		-34.594279	-58.406183	consenso_multi_api
19029228	argenprop	alquiler	590000.0	Vuelta De Obligado	4600.0	0	1	0	0	0	1	0	Nuñez	ars	0	0	0	1.0	50.0	1	0	1	1	1.0	0	1.0	False	0	0	29.0	0	0	0	0	0	0	1.0	100000.0	0	20344.82758620689	estandar	estandar	13.28787951079572	3.4011973816621555	9.920631137229854	6.0		-34.5409622	-58.4725569	consenso_multi_api
17186049	argenprop	alquiler	700000.0	Cervantes	1900.0	0	0	0	0	0	0	0	Monte Castro	ars	1	0	0	2.0	0.0	1	0	1	0	1.0	0	1.0	False	0	1	45.0	0	1	1	0	1	1	1.0	150000.0	0	15555.555555555557	estandar	estandar	13.45883704259595	3.828641396489095	9.65223740790327	9.0		-34.6220117	-58.5089959	consenso_multi_api
19072199	argenprop	alquiler	750000.0	Costa Rica	4400.0	0	1	0	0	0	0	0	Palermo	ars	0	0	0	1.0	0.0	0	0	1	0	1.0	0	1.0	False	0	0	34.0	0	0	0	0	0	0	1.0	75000.0	0	22058.82352941177	estandar	estandar	13.527829818844936	3.555348061489413	10.00151329320214	3.0		-34.5902821	-58.4239164	consenso_multi_api
19082313	argenprop	alquiler	700000.0	Austria	2400.0	0	0	0	0	0	0	0	Recoleta	ars	0	0	0	2.0	50.0	0	0	1	0	1.0	0	2.0	False	0	1	50.0	0	0	0	0	0	0	1.0	172911.0	0	14000.0	estandar	estandar	13.45883704259595	3.9318256327243257	9.546884034617923	3.0		-34.5859404	-58.4011887	consenso_multi_api
18927362	argenprop	alquiler	1500000.0	Alvarez Thomas	3500.0	0	1	0	1	0	0	0	Villa Urquiza	ars	0	0	0	3.0	30.0	0	0	1	0	1.0	0	2.0	False	0	1	66.0	0	0	0	0	0	0	1.0	178700.0	0	22727.272727272728	estandar	estandar	14.220976332738882	4.204692619390966	10.03136492307804	5.0		-34.5696059	-58.4857918	consenso_multi_api
18938763	argenprop	alquiler	550000.0	Avenida Lisandro De La Torre	400.0	0	1	0	0	0	0	0	Liniers	ars	0	1	0	2.0	17.5	0	0	1	0	1.0	0	1.0	False	0	0	40.0	0	0	0	0	0	0	1.0	150000.0	1	13750.0	popular	popular	13.21767537538882	3.713572066704308	9.528866827722943	5.0		-34.643449	-58.5206628	consenso_multi_api
19102161	argenprop	alquiler	950000.0	Nazca	400.0	0	0	0	0	0	1	0	Flores	ars	0	0	0	4.0	0.0	0	0	1	0	2.0	0	3.0	False	0	0	110.0	0	0	0	0	0	0	1.0	250000.0	0	8636.363636363636	estandar	estandar	13.76421831620775	4.709530201312334	9.063852680554907	3.0		-34.627482	-58.4711322	consenso_multi_api
16162046	argenprop	alquiler	680000.0	Quevedo	3200.0	0	0	0	0	0	1	0	Villa Devoto	ars	0	1	0	1.0	15.0	1	0	1	0	1.0	0	1.0	False	0	0	35.0	0	0	0	0	0	1	1.0	263000.0	0	19428.571428571428	estandar	estandar	13.429849547739444	3.58351893845611	9.874551484926544	6.0				consenso_multi_api
8111233	argenprop	alquiler	550000.0	Bulnes	1800.0	0	0	0	0	0	1	0	Palermo	ars	0	0	0	1.0	14.0	1	0	0	0	1.0	0	1.0	False	0	0	30.0	0	0	0	0	0	0	1.0	140000.0	0	18333.33333333333	estandar	estandar	13.21767537538882	3.4339872044851463	9.816530719513494	3.0		-34.5906736	-58.4141184	consenso_multi_api
18555631	argenprop	alquiler	480.0	Lavalle	1600.0	0	0	0	0	0	1	0	San Nicolas	usd	0	0	0	3.0	60.0	1	0	1	0	1.0	0	1.0	False	0	0	58.0	0	0	0	0	0	0	1.0	180000.0	1	8.275862068965518	estandar	estandar	6.175867270105761	4.07753744390572	2.227415549615365	5.0		-34.6030368	-58.3894032	consenso_multi_api
19163608	argenprop	alquiler	650000.0	Avenida Medrano	300.0	0	0	0	0	0	0	0	Almagro	ars	0	0	0	2.0	55.0	0	0	0	0	1.0	0	1.0	False	0	1	43.0	0	0	0	0	0	0	1.0	160000.0	1	15116.279069767445	estandar	estandar	13.384729180332174	3.784189633918261	9.62359367783634	3.0		-34.6073399	-58.421458	consenso_multi_api
19163743	argenprop	alquiler	900000.0	Charcas	3100.0	0	0	0	0	0	1	0	Palermo	ars	0	0	0	1.0	3.0	0	0	1	0	1.0	0	1.0	False	0	1	40.0	0	0	0	0	0	0	1.0	170000.0	0	22500.0	estandar	estandar	13.71015115341694	3.713572066704308	10.021315031649332	4.0		-34.5927941	-58.409691	consenso_multi_api
18708703	argenprop	alquiler	850000.0	Castañon	800.0	0	0	0	0	0	0	0	Flores	ars	0	0	0	2.0	17.0	0	0	0	0	1.0	0	1.0	False	0	0	50.0	0	0	0	0	0	0	1.0	50000.0	0	17000.0	estandar	estandar	13.652992804936396	3.9318256327243257	9.741027444837728	1.0		-34.6394021	-58.4633839	consenso_multi_api
18882232	argenprop	alquiler	590000.0	Marcelo Torcuato De Alvear	800.0	0	0	0	0	0	0	0	Retiro	ars	0	0	0	2.0	40.0	0	0	0	0	1.0	0	1.0	False	0	0	40.0	0	0	0	0	0	0	1.0	180000.0	0	14750.0	estandar	estandar	13.28787951079572	3.713572066704308	9.599066156080047	1.0				consenso_multi_api
19195019	argenprop	alquiler	480000.0	Zamudio	4600.0	0	0	0	0	0	1	0	Villa Pueyrredon	ars	0	1	0	1.0	10.0	1	0	1	0	1.0	0	1.0	False	0	1	30.0	0	1	0	0	1	0	1.0	110000.0	0	16000.0	estandar	estandar	13.081543466215235	3.4339872044851463	9.680406499268877	8.0		-34.5836438	-58.4957644	consenso_multi_api
19201592	argenprop	alquiler	650.0	Humberto Primo	2000.0	0	0	0	0	1	1	0	San Cristobal	usd	0	0	0	2.0	10.0	0	0	0	0	1.0	0	1.0	False	1	1	45.0	0	1	1	0	0	0	1.0	255000.0	0	14.444444444444445	estandar	estandar	6.478509642208569	3.828641396489095	2.7372493557944724	7.0		-34.621701	-58.393837	consenso_multi_api
19195612	argenprop	alquiler	450000.0	Yerbal	600.0	0	0	0	0	0	0	0	Caballito	ars	0	0	0	1.0	40.0	0	0	0	0	1.0	0	1.0	False	0	0	26.0	0	0	0	0	0	0	1.0	90000.0	0	17307.69230769231	estandar	estandar	13.017005083966255	3.295836866004329	9.758964099833726	1.0		-34.6181861	-58.439454	consenso_multi_api
19204107	argenprop	alquiler	700000.0	Ayacucho	1400.0	0	1	0	0	0	1	0	Recoleta	ars	0	0	0	1.0	4.0	0	0	0	0	1.0	0	1.0	False	0	1	35.0	0	1	0	0	1	0	1.0	150000.0	0	20000.0	estandar	estandar	13.45883704259595	3.58351893845611	9.90353755128617	6.0		-34.5926946	-58.3949798	consenso_multi_api
6261260	argenprop	alquiler	800000.0	El Salvador	4700.0	0	0	0	0	0	0	0	Palermo	ars	0	0	0	1.0	12.0	0	0	0	0	1.0	0	1.0	False	0	0	35.0	0	0	0	0	0	0	1.0	180000.0	0	22857.14285714286	estandar	estandar	13.592368256649284	3.58351893845611	10.037062694203648	1.0		-34.5894129	-58.4271592	consenso_multi_api
19215103	argenprop	alquiler	720000.0	Bolivar	1000.0	0	0	0	0	0	1	0	San Telmo	ars	0	0	0	3.0	65.0	0	0	0	0	1.0	0	2.0	False	0	1	63.0	0	0	0	0	0	0	1.0	295090.0	0	11428.57142857143	estandar	estandar	13.487007879880162	4.158883083359672	9.343959260772804	3.0		-34.6195558	-58.3729235	consenso_multi_api
18940061	argenprop	alquiler	1800.0	Avenida Alvear	1800.0	0	0	0	0	0	0	0	Recoleta	usd	0	0	0	4.0	55.0	0	0	0	0	2.0	1	1.0	False	0	1	118.0	0	0	0	0	0	0	1.0	410000.0	1	15.254237288135592	estandar	estandar	7.496097345175956	4.77912349311153	2.788353630977719	4.0		-34.5884254	-58.3880561	consenso_multi_api
18619472	argenprop	alquiler	2200.0	Beruti	4800.0	0	0	0	0	0	1	0	Palermo	usd	0	0	0	2.0	0.0	0	0	1	0	1.0	0	2.0	False	0	1	60.0	0	0	1	0	1	0	1.0	750000.0	0	36.66666666666666	estandar	estandar	7.696667081526462	4.110873864173311	3.628775530044231	6.0				consenso_multi_api
19228883	argenprop	alquiler	710000.0	Pasteur	700.0	0	1	0	0	0	1	0	Recoleta	ars	1	0	0	2.0	0.0	1	1	1	0	1.0	0	1.0	False	0	0	40.0	0	0	0	0	0	0	1.0	93000.0	0	17750.0	estandar	estandar	13.47302165746721	3.713572066704308	9.784197131344804	7.0		-34.6011631	-58.3998298	consenso_multi_api
19196549	argenprop	alquiler	500000.0	Magariños Cervantes	1900.0	0	0	0	0	0	1	0	La Paternal	ars	0	1	0	1.0	0.0	1	1	0	0	1.0	0	1.0	False	0	1	30.0	0	0	0	0	1	1	1.0	49300.0	0	16666.666666666668	estandar	estandar	13.122365377402328	3.4339872044851463	9.721225993942246	8.0		-34.6071198	-58.4672273	consenso_multi_api
19215010	argenprop	alquiler	600000.0	Tucuman	1900.0	0	0	0	1	0	1	0	Recoleta	ars	0	0	0	1.0	15.0	0	1	0	0	1.0	0	1.0	False	0	0	28.85	0	1	1	0	1	1	1.0	200000.0	0	20797.227036395147	estandar	estandar	13.304686600863562	3.396184839838611	9.94262302342154	8.0		-34.6020819	-58.3940475	consenso_multi_api
19243730	argenprop	alquiler	680000.0	Benito Juarez	2100.0	0	0	0	0	0	1	0	Monte Castro	ars	0	0	0	2.0	15.0	0	0	0	0	1.0	0	1.0	False	0	1	50.0	0	0	0	0	0	0	1.0	150000.0	0	13600.0	estandar	estandar	13.429849547739444	3.9318256327243257	9.517898598432753	3.0		-34.6202879	-58.5042673	consenso_multi_api
18078836	argenprop	alquiler	840000.0	Adolfo Alsina	1200.0	0	1	0	0	0	0	0	Monserrat	ars	0	0	0	2.0	10.0	0	0	0	0	1.0	0	1.0	False	0	0	60.0	0	0	0	0	0	0	1.0	200000.0	0	14000.0	estandar	estandar	13.64115836129498	4.110873864173311	9.546884034617923	2.0		-34.6109335	-58.3833189	consenso_multi_api
18078800	argenprop	alquiler	1200.0	Aguilar	2400.0	0	1	0	1	0	0	0	Belgrano	usd	0	0	0	2.0	2.0	0	0	1	0	1.0	0	1.0	False	0	1	50.0	0	0	0	0	0	1	1.0	250000.0	0	24.0	estandar	estandar	7.090909822079984	3.9318256327243257	3.218875824868201	6.0		-34.5688636	-58.4469861	consenso_multi_api
18078822	argenprop	alquiler	900.0	Bonpland	1500.0	0	1	0	0	0	1	0	Palermo	usd	0	0	0	1.0	0.0	0	0	1	0	1.0	0	1.0	False	0	0	33.0	0	0	1	0	0	0	1.0	250000.0	0	27.272727272727277	estandar	estandar	6.803505257608338	3.5263605246161616	3.341897639380864	5.0		-34.5849594	-58.4392313	consenso_multi_api
19218803	argenprop	alquiler	950000.0	Colombres	700.0	1	0	0	0	0	0	0	Boedo	ars	0	1	1	3.0	50.0	0	0	1	0	1.0	0	2.0	False	0	0	62.0	0	0	0	0	0	0	1.0	320000.0	0	15322.58064516129	estandar	estandar	13.76421831620775	4.143134726391533	9.63714813955998	5.0		-34.6210443	-58.4180498	consenso_multi_api
19244872	argenprop	alquiler	800.0	Uruguay	900.0	0	1	0	0	0	0	0	Recoleta	usd	0	0	0	2.0	75.0	0	0	0	0	1.0	0	1.0	False	1	0	55.0	0	0	0	0	0	0	1.0	200000.0	0	14.545454545454543	estandar	estandar	6.68586094706836	4.02535169073515	2.743768283704289	3.0		-34.5983287	-58.3869792	consenso_multi_api
19102014	argenprop	alquiler	900000.0	Habana	3416.0	0	0	0	0	0	0	0	Villa Devoto	ars	1	0	0	2.0	45.0	0	0	0	0	1.0	0	2.0	False	0	1	53.0	0	0	0	0	0	0	1.0	88000.0	0	16981.132075471698	estandar	estandar	13.71015115341694	3.9889840465642745	9.739917015909333	3.0		-34.5935753	-58.5064344	consenso_multi_api
18930071	argenprop	alquiler	750000.0	Olavarría	500.0	0	0	0	0	0	0	1	La Boca	ars	0	1	0	2.0	50.0	0	0	1	0	1.0	0	2.0	False	0	1	41.0	0	0	0	0	0	1	1.0	100000.0	1	18292.682926829268	estandar	estandar	13.527829818844936	3.737669618283368	9.814311083980684	7.0		-34.6367276	-58.3598165	consenso_multi_api
19148279	argenprop	alquiler	700000.0	Llerena	2600.0	0	0	0	1	0	0	0	Parque Chas	ars	0	0	0	1.0	11.5	0	0	1	0	1.0	0	1.0	False	0	0	40.0	0	0	0	0	0	0	1.0	140000.0	0	17500.0	estandar	estandar	13.45883704259595	3.713572066704308	9.770013301136158	3.0		-34.5853395	-58.474645	consenso_multi_api
