punto_id,tipo,nombre,lat,lon,color_default
1239,espacio_verde,Dúo Gardel-Razzano,-34.636246679304406,-58.452911741929476,#2ca02c
1240,espacio_verde,Plaza Lic. Carlos Campelo,-34.564989728212964,-58.47550294457181,#2ca02c
1241,espacio_verde,Plaza Estación Coghlan,-34.565830619304634,-58.47469784203551,#2ca02c
1242,espacio_verde,Plaza Julio César Fumarola,-34.608074360367034,-58.4111750655523,#2ca02c
1243,espacio_verde,Plaza Dr. Esteban L. Maradona,-34.58858992672688,-58.43781702848085,#2ca02c
1244,espacio_verde,Plaza Paseo de la Vida Dr. René Favaloro,-34.61874442364533,-58.443226029677106,#2ca02c
1245,espacio_verde,Tato Bores,-34.55927008851669,-58.42762930252946,#2ca02c
1246,espacio_verde,Plaza Fray Mocho,-34.55862876204438,-58.42904932832041,#2ca02c
1247,espacio_verde,Higinio Cazón,-34.579159449458274,-58.487239694031956,#2ca02c
1248,espacio_verde,Carlos Carboni,-34.57874230048834,-58.486509425226465,#2ca02c
1249,espacio_verde,Pacífico Víctor Lambertucci,-34.57807461226872,-58.48533497692907,#2ca02c
1250,espacio_verde,Héctor Félix Arata,-34.57751014489061,-58.484345197795875,#2ca02c
1251,espacio_verde,Enrique Delfino,-34.576942106646726,-58.48334380581899,#2ca02c
1252,espacio_verde,Paseo Juan A. Pirker,-34.639894094260846,-58.44807884306579,#2ca02c
1253,espacio_verde,Elías Cárpena,-34.63786238416656,-58.4509238546879,#2ca02c
1254,espacio_verde,Plaza Rosa Lamorte de Lombardo,-34.65153282269369,-58.42785729049136,#2ca02c
1255,espacio_verde,Itzhak Rabin,-34.59222233043524,-58.382029874325895,#2ca02c
1256,espacio_verde,Ing. Carlos M. Della Paolera,-34.59222053276518,-58.38175834445588,#2ca02c
1257,espacio_verde,Espacio verde 1257,-34.63774937120323,-58.36480323777959,#2ca02c
1258,espacio_verde,Espacio verde 1258,-34.63763364151677,-58.364342479069826,#2ca02c
1259,espacio_verde,Brigadier Estanislao López,-34.6375218460395,-58.364018414396114,#2ca02c
1260,espacio_verde,Plaza Juan Tronconi,-34.654230921780254,-58.419138015490674,#2ca02c
1261,espacio_verde,Plaza Bosque Homenaje a las víctimas de Cromañón,-34.56123012163,-58.42134506894563,#2ca02c
1262,espacio_verde,Plaza Monte Castro,-34.61807818247883,-58.49751370647126,#2ca02c
1263,espacio_verde,Plaza 29 de Diciembre de 2001,-34.61775867460729,-58.496624470941384,#2ca02c
1264,espacio_verde,Plaza Holanda,-34.572008045012424,-58.4193739237637,#2ca02c
1265,espacio_verde,Jardín de los Poetas (Plaza Holanda),-34.57143047924355,-58.416786883403674,#2ca02c
1266,espacio_verde,El Rosedal (Plaza Holanda),-34.57121948384919,-58.4172067683099,#2ca02c
1267,espacio_verde,Región Basilicata,-34.66478903927773,-58.50285867436387,#2ca02c
1268,espacio_verde,Francisco Alejandro Mohr,-34.664179962160304,-58.502119725700226,#2ca02c
1269,espacio_verde,María Raggio de Battini,-34.6634157169907,-58.50119936969616,#2ca02c
1270,espacio_verde,Padre Fernando Endorcia,-34.662809147690346,-58.50047209821561,#2ca02c
1271,espacio_verde,José Damés,-34.6515571356536,-58.41929848940851,#2ca02c
1272,espacio_verde,Dr. Florencio Escardó,-34.59493420119376,-58.41246941139636,#2ca02c
1273,espacio_verde,Plaza San Cayetano de Liniers,-34.63449807398706,-58.528552654258014,#2ca02c
1274,espacio_verde,Aviso A.R.A. Alférez Sobral,-34.56115925551782,-58.44379493457985,#2ca02c
1275,espacio_verde,Eduardo Olivera,-34.56169343239542,-58.44468543173538,#2ca02c
1276,espacio_verde,Luis Perlotti,-34.61586899789176,-58.448805739775324,#2ca02c
1277,espacio_verde,Plaza Abanderada de los Humildes,-34.67889722701394,-58.49175490740759,#2ca02c
1278,espacio_verde,Espacio verde 1278,-34.6573686046112,-58.42348852711617,#2ca02c
1279,espacio_verde,Patio Radioaficionados Voluntarios Veteranos de Guerra (P. Chacabuco),-34.6343262201451,-58.44597821492929,#2ca02c
1280,espacio_verde,Plaza Catalinas Sur,-34.62839243770231,-58.36353244373526,#2ca02c
1281,espacio_verde,Cooperadoras Escolares,-34.65514028897608,-58.52622034400294,#2ca02c
1282,espacio_verde,Plaza Jaime Yankelevich,-34.63633707200663,-58.370872971177384,#2ca02c
1283,espacio_verde,Plaza 18 de Diciembre de 1872,-34.643797342657486,-58.528969087328406,#2ca02c
1284,espacio_verde,Espacio verde 1284,-34.64993637401044,-58.4668849973933,#2ca02c
1285,espacio_verde,Espacio verde 1285,-34.64947200736488,-58.466016614829954,#2ca02c
1286,espacio_verde,Espacio verde 1286,-34.65034955528965,-58.466708817175764,#2ca02c
1287,espacio_verde,Espacio verde 1287,-34.6508271211231,-58.46678366097411,#2ca02c
1288,espacio_verde,Espacio verde 1288,-34.649107261875876,-58.46586145942105,#2ca02c
1289,espacio_verde,Espacio verde 1289,-34.65105288595817,-58.466472818653706,#2ca02c
1290,espacio_verde,Plaza Guillermo y Alfredo Barbieri,-34.640317562215394,-58.39938685005484,#2ca02c
1291,espacio_verde,Mario Jorge de Lellis,-34.61104608432771,-58.42308022060846,#2ca02c
1292,espacio_verde,Ramón Vázquez,-34.651768381160664,-58.45990630399242,#2ca02c
1293,espacio_verde,Paseo Guardavidas Argentinos,-34.61673383883381,-58.35591238179569,#2ca02c
1294,espacio_verde,Germán Rozenmacher - Paseo de las Artes Latinoamericanas,-34.59844529880659,-58.51073930287799,#2ca02c
1295,espacio_verde,Pablo Neruda - Paseo de las Artes Latinoamericanas,-34.600305994947924,-58.51375626848543,#2ca02c
1296,espacio_verde,Hugo del Carril - Paseo de las Artes Latinoamericanas,-34.60108585247614,-58.51502016011319,#2ca02c
1297,espacio_verde,Ezequiel M. Estrada - Paseo de las Artes Latinoamericanas,-34.60187003152791,-58.51628903767314,#2ca02c
1298,espacio_verde,César Vallejo - Paseo de las Artes Latinoamericanas,-34.6024557503774,-58.517246490498486,#2ca02c
1299,espacio_verde,Diego Rivera - Paseo de las Artes Latinoamericanas,-34.60499953683084,-58.521363333264446,#2ca02c
1300,espacio_verde,Leonie Mathis - Paseo de las Artes Latinoamericanas,-34.60647466041231,-58.52370444645195,#2ca02c
1301,espacio_verde,Vinicius de Moraes - Paseo de las Artes Latinoamericanas,-34.60708664136021,-58.52459953102998,#2ca02c
1302,espacio_verde,Victor Jara - Paseo de las Artes Latinoamericanas,-34.60793725181367,-58.525848627497716,#2ca02c
1303,espacio_verde,Violeta Parra - Paseo de las Artes Latinoamericanas,-34.608665052017514,-58.526914162092886,#2ca02c
1304,espacio_verde,Antoine Saint-Exupery,-34.62882946166621,-58.42844782839875,#2ca02c
1305,espacio_verde,Paseo Peatonal Costero Dip. Nac. Carlos Bello,-34.638901371149764,-58.358226536252396,#2ca02c
1306,espacio_verde,Paseo Alfredo Zitarrosa,-34.558245951177526,-58.4092883645363,#2ca02c
1307,espacio_verde,Plazoleta John Malcolm,-34.59281878361963,-58.43563519266468,#2ca02c
1308,espacio_verde,Espacio verde 1308,-34.5541608978308,-58.41872610732737,#2ca02c
1309,espacio_verde,Espacio verde 1309,-34.55476394174959,-58.41651340707554,#2ca02c
1310,espacio_verde,Plazoleta Blas Parera (no oficial),-34.592707324538594,-58.389098086671005,#2ca02c
1311,espacio_verde,Plaza República Árabe de Egipto,-34.570822151219694,-58.41013591157484,#2ca02c
1312,espacio_verde,Lago de Regatas Ernesto Jaimovich,-34.55887882721081,-58.43195115417192,#2ca02c
1313,espacio_verde,Plazoleta Nelly Nistal,-34.65061660087068,-58.41827457676094,#2ca02c
1314,espacio_verde,Padre Jorge Vernazza,-34.6507431599755,-58.44529604045646,#2ca02c
1315,espacio_verde,Plaza Pirillo,-34.64885985502707,-58.44025467477873,#2ca02c
1316,espacio_verde,Cancha de Fútbol Barrio Rivadavia,-34.646087909245395,-58.44019921825152,#2ca02c
1317,espacio_verde,Plaza Barrio Rivadavia,-34.64501479812031,-58.44109858793996,#2ca02c
1318,espacio_verde,Espacio verde 1318,-34.64383991489634,-58.44303184140157,#2ca02c
1319,espacio_verde,Centro Recreativo Deportivo Villa 15,-34.67277030160991,-58.49097226471292,#2ca02c
1320,espacio_verde,Plaza Villa Machete - Patio Inclusivo,-34.6703246653345,-58.49388794811579,#2ca02c
1321,espacio_verde,Lucio Demare,-34.54528167317936,-58.46521298749267,#2ca02c
1322,espacio_verde,Lucila Yaconis,-34.54371054867868,-58.464212174799165,#2ca02c
1323,espacio_verde,Plaza Barrio Nuevo - Patio Inclusivo,-34.65514135612139,-58.40190218849754,#2ca02c
1324,espacio_verde,Plaza Espora,-34.65683675017904,-58.401556769035096,#2ca02c
1325,espacio_verde,Cancha NHT Zavaleta,-34.65034768278534,-58.403777191800195,#2ca02c
1326,espacio_verde,Espacio verde 1326,-34.65604951789087,-58.40073932070508,#2ca02c
1327,espacio_verde,Plaza Bichito de Luz,-34.582112340642986,-58.381828040216256,#2ca02c
1328,espacio_verde,Cancha 7,-34.58056640178168,-58.38368835219399,#2ca02c
1329,espacio_verde,Cancha 5 Guemes,-34.582800668535604,-58.37893554485367,#2ca02c
1330,espacio_verde,Cancha Tucumanos,-34.58212339926681,-58.38378275013971,#2ca02c
1331,espacio_verde,Cancha Chica,-34.58155258579468,-58.38489845595525,#2ca02c
1332,espacio_verde,Plaza Triángulo,-34.58110032287796,-58.38582125905772,#2ca02c
1333,espacio_verde,Cancha 9,-34.579172382575074,-58.385070839443955,#2ca02c
1334,espacio_verde,Cancha Luján,-34.580512253512794,-58.38745839141824,#2ca02c
1335,espacio_verde,Cancha de Fútbol Manzana 32,-34.583148937034295,-58.380199340713254,#2ca02c
1336,espacio_verde,María Esther de Miguel,-34.60492607071862,-58.362526651814164,#2ca02c
1337,espacio_verde,Silvina Ocampo,-34.60500093853285,-58.36389062320113,#2ca02c
1338,espacio_verde,Sebastián Borro,-34.66112654232333,-58.50115690657184,#2ca02c
1339,espacio_verde,Dr. Emilio J. Hardoy,-34.588101366319286,-58.39037120444712,#2ca02c
1340,espacio_verde,Plaza El Maestro - Ravignani,-34.61278575444385,-58.522615674793826,#2ca02c
1341,espacio_verde,Pque. Natural Lago Lugano,-34.67940895113128,-58.44537369950544,#2ca02c
1342,espacio_verde,Parque de las Ciencias,-34.58212632057919,-58.42939861105752,#2ca02c
1343,espacio_verde,Plaza de la Ciencia,-34.58220499295728,-58.42849362298226,#2ca02c
1344,espacio_verde,Plaza Monroe,-34.56874554235937,-58.47774957086569,#2ca02c
1345,espacio_verde,Plaza República de México,-34.55405544117487,-58.43525202487034,#2ca02c
1346,espacio_verde,Espacio verde 1346,-34.61730496923149,-58.37014396169385,#2ca02c
1347,espacio_verde,Paseo Aníbal Troilo - Pichuco,-34.60438078684159,-58.38016482797042,#2ca02c
1348,espacio_verde,Gabriela Laperriére de Coni,-34.621459506103896,-58.359814467036536,#2ca02c
1349,espacio_verde,Espacio verde 1349,-34.58926865895598,-58.40000960122114,#2ca02c
1350,espacio_verde,Plazoleta de JAE,-34.59118692049334,-58.40258649785659,#2ca02c
1351,espacio_verde,Plazoleta D'espósito - Maestro Quinquela (no oficial),-34.62610848567261,-58.363299393714925,#2ca02c
1352,espacio_verde,Centro Médico Boca Juniors,-34.63082996083649,-58.3643137706664,#2ca02c
1353,espacio_verde,Espacio verde 1353,-34.63149677813268,-58.36345360024505,#2ca02c
1354,espacio_verde,Cancha auxiliar abierta - Club Atl. Boca Juniors,-34.63215227755669,-58.36421258073907,#2ca02c
1355,espacio_verde,Cancha auxiliar abierta anexa - Club Atl. Boca Juniors,-34.63156284440373,-58.36510355037397,#2ca02c
1356,espacio_verde,Plaza Canchita Catalinas,-34.62697562738488,-58.36434389320168,#2ca02c
1357,espacio_verde,Espacio verde 1357,-34.64781743645955,-58.37469034846867,#2ca02c
1358,espacio_verde,Espacio verde 1358,-34.64617269769219,-58.37543516953496,#2ca02c
1359,espacio_verde,Espacio verde 1359,-34.64529292172076,-58.375006499612866,#2ca02c
1360,espacio_verde,Espacio verde 1360,-34.64297743241764,-58.375570057019885,#2ca02c
1361,espacio_verde,Espacio verde 1361,-34.64238849868271,-58.37563672738129,#2ca02c
1362,espacio_verde,Espacio verde 1362,-34.64311872179656,-58.376229899882134,#2ca02c
1363,espacio_verde,Espacio verde 1363,-34.64255925155158,-58.37638689284509,#2ca02c
1364,espacio_verde,Plazoleta Terraplén,-34.633538721332286,-58.35875408099363,#2ca02c
1365,espacio_verde,Espacio verde 1365,-34.64160192995346,-58.365735456528114,#2ca02c
1366,espacio_verde,Espacio verde 1366,-34.6331285813173,-58.38345546026673,#2ca02c
1367,espacio_verde,Espacio verde 1367,-34.656434120493515,-58.37845538769987,#2ca02c
1368,espacio_verde,Espacio verde 1368,-34.626691638320466,-58.37176996434991,#2ca02c
1369,espacio_verde,Espacio verde 1369,-34.626762840262295,-58.373195710126765,#2ca02c
1370,espacio_verde,Espacio verde 1370,-34.62679185245025,-58.37422944668507,#2ca02c
1371,espacio_verde,Espacio verde 1371,-34.627027145667256,-58.375044727984054,#2ca02c
1372,espacio_verde,Espacio verde 1372,-34.62756950441794,-58.37606587735556,#2ca02c
1373,espacio_verde,Espacio verde 1373,-34.628179482119535,-58.37718969758864,#2ca02c
1374,espacio_verde,Plazoleta 11 de Noviembre de 1859,-34.63483043894098,-58.463536294607586,#2ca02c
1375,espacio_verde,Plaza Madre Ana María Mogas - Sector Parque Santojanni,-34.6496532605952,-58.51617221264274,#2ca02c
1376,espacio_verde,Plazoleta Cafayate (No Oficial),-34.68805072670903,-58.46399814494242,#2ca02c
1377,espacio_verde,Espacio verde 1377,-34.63713692766224,-58.3982535476395,#2ca02c
1378,espacio_verde,Espacio verde 1378,-34.63951702122205,-58.39731624167733,#2ca02c
1379,espacio_verde,Espacio verde 1379,-34.62883824324586,-58.400874414056744,#2ca02c
1380,espacio_verde,Rivera 27 de Febrero,-34.66057080223646,-58.421138088536935,#2ca02c
1381,espacio_verde,Espacio verde 1381,-34.63771701301598,-58.364490128693504,#2ca02c
1382,espacio_verde,Plaza Vespucio,-34.64552987595906,-58.36315592797418,#2ca02c
1383,espacio_verde,Plazoleta Paseo de la Victoria,-34.6149644183375,-58.42808174690055,#2ca02c
1384,espacio_verde,Parque Lineal Medrano,-34.609683255075396,-58.42095320791354,#2ca02c
1385,espacio_verde,Jardín de Colombres,-34.63412259577502,-58.41677127058792,#2ca02c
1386,espacio_verde,Plaza del Caballito,-34.61940628832121,-58.443365691780876,#2ca02c
1387,espacio_verde,Patio de los Lecheros,-34.6234289546112,-58.45477550661779,#2ca02c
1388,espacio_verde,Plazoleta Venancio Flores,-34.62967380867735,-58.47251046678946,#2ca02c
1389,espacio_verde,Espacio verde 1389,-34.63877116323678,-58.4652669508138,#2ca02c
1390,espacio_verde,Espacio verde 1390,-34.63667954333409,-58.436541198995144,#2ca02c
1391,espacio_verde,Plaza Ana Díaz,-34.68241861053009,-58.467574680377886,#2ca02c
1392,espacio_verde,Plaza Piedra Buena y Saraza - De los Vecinos (No oficial),-34.677420824915515,-58.48798976115966,#2ca02c
1393,espacio_verde,Descanso del Peregrino,-34.66123351038827,-58.44776549240895,#2ca02c
1394,espacio_verde,Plaza Nuestra Señora de Fátima,-34.660820145370735,-58.44744589000047,#2ca02c
1395,espacio_verde,Espacio verde 1395,-34.673605992619464,-58.495230388896275,#2ca02c
1396,espacio_verde,Espacio verde 1396,-34.68121397720054,-58.480034208056864,#2ca02c
1397,espacio_verde,Auditorio Eva Perón - Anfiteatro Parque Centenario,-34.60589903872857,-58.43685346363843,#2ca02c
1398,espacio_verde,Espacio verde 1398,-34.66507610756446,-58.448351667264475,#2ca02c
1399,espacio_verde,Espacio verde 1399,-34.65714485439608,-58.44932971050349,#2ca02c
1400,espacio_verde,Espacio verde 1400,-34.66772586230791,-58.437367889589694,#2ca02c
1401,espacio_verde,Espacio verde 1401,-34.66839407774948,-58.43621158992322,#2ca02c
1402,espacio_verde,Espacio verde 1402,-34.66917827326359,-58.43485186211369,#2ca02c
1403,espacio_verde,Espacio verde 1403,-34.67443306502496,-58.49353836795955,#2ca02c
1404,espacio_verde,Espacio verde 1404,-34.654945788024264,-58.444038594558336,#2ca02c
1405,espacio_verde,Espacio verde 1405,-34.64219505372651,-58.483098408126196,#2ca02c
1406,espacio_verde,Espacio verde 1406,-34.64925577479499,-58.47495552822282,#2ca02c
1407,espacio_verde,Espacio verde 1407,-34.645364032059426,-58.48574008887425,#2ca02c
1408,espacio_verde,Plazoleta De la Amistad,-34.64087349260733,-58.49262589072353,#2ca02c
1409,espacio_verde,Espacio verde 1409,-34.63993250219665,-58.49264553030496,#2ca02c
1410,espacio_verde,Espacio verde 1410,-34.63486646883396,-58.527055061425635,#2ca02c
1411,espacio_verde,Espacio verde 1411,-34.62342349742564,-58.52312234877851,#2ca02c
1412,espacio_verde,Espacio verde 1412,-34.63252166225985,-58.48156057803506,#2ca02c
1413,espacio_verde,Espacio verde 1413,-34.61347045006168,-58.49320814625262,#2ca02c
1414,espacio_verde,Plazoleta Martín Pescador,-34.6116225415205,-58.49218476390456,#2ca02c
1415,espacio_verde,Espacio verde 1415,-34.60163467274865,-58.495468473638155,#2ca02c
1416,espacio_verde,Espacio verde 1416,-34.55877895018609,-58.49171728942554,#2ca02c
1417,espacio_verde,Espacio verde 1417,-34.595747641688035,-58.51065697329516,#2ca02c
1418,espacio_verde,Plaza 1 de Marzo de 1948,-34.559498370398174,-58.491390873981764,#2ca02c
1419,espacio_verde,Espacio verde 1419,-34.60137776850589,-58.49567311183768,#2ca02c
1420,espacio_verde,Plazoleta Arco Verde,-34.60946097199868,-58.49389852645749,#2ca02c
1421,espacio_verde,Jardín de Villa del Parque,-34.60894506584631,-58.49292566906558,#2ca02c
1422,espacio_verde,El Campito,-34.60280370835633,-58.5126515918796,#2ca02c
1423,espacio_verde,Espacio verde 1423,-34.60142545474551,-58.492069577611744,#2ca02c
1424,espacio_verde,Espacio verde 1424,-34.58113593242531,-58.5098904803283,#2ca02c
1425,espacio_verde,Espacio verde 1425,-34.58140014899114,-58.51343227830681,#2ca02c
1426,espacio_verde,Espacio verde 1426,-34.56749850477856,-58.47687861554801,#2ca02c
1427,espacio_verde,Plazoleta Combatiente de Malvinas,-34.573830009143265,-58.48044363458329,#2ca02c
1428,espacio_verde,Espacio verde 1428,-34.5631270826997,-58.48069003287387,#2ca02c
1429,espacio_verde,Espacio verde 1429,-34.566918568771534,-58.47919119848575,#2ca02c
1430,espacio_verde,Espacio verde 1430,-34.567301823085366,-58.47885741206327,#2ca02c
1431,espacio_verde,Espacio verde 1431,-34.567699194113445,-58.478458568366754,#2ca02c
1432,espacio_verde,Espacio verde 1432,-34.57945221679602,-58.49537304276013,#2ca02c
1433,espacio_verde,Espacio verde 1433,-34.578844376881975,-58.4960072064831,#2ca02c
1434,espacio_verde,Espacio verde 1434,-34.56996512589115,-58.47640870406582,#2ca02c
1435,espacio_verde,Espacio verde 1435,-34.56545463486202,-58.48059763043046,#2ca02c
1436,espacio_verde,Espacio verde 1436,-34.57502718309531,-58.47301181196741,#2ca02c
1437,espacio_verde,Plaza Arquitecto Juan Kurchan,-34.543209710443634,-58.43709804193214,#2ca02c
1438,espacio_verde,Plaza Ingeniero Antonio Vilar,-34.54789829756183,-58.4313129281454,#2ca02c
1439,espacio_verde,Plaza Arquitecto Alberto H. Prebisch,-34.54550925216674,-58.4315390705268,#2ca02c
1440,espacio_verde,Plaza Ingeniero José Luis Delpini,-34.54692455480495,-58.43128187037154,#2ca02c
1441,espacio_verde,Plaza Arquitecto Amancio Williams,-34.5506353319706,-58.43007870367505,#2ca02c
1442,espacio_verde,Plaza Arquitecto Wladimiro Acosta,-34.54347539631203,-58.437591849476874,#2ca02c
1443,espacio_verde,Plaza Arquitecto René Karman,-34.54441247311184,-58.43245104650785,#2ca02c
1444,espacio_verde,Plaza Arquitecto Alejandro Bustillo,-34.54330318680459,-58.43439271852909,#2ca02c
1445,espacio_verde,Espacio verde 1445,-34.57829376952106,-58.44113458166408,#2ca02c
1446,espacio_verde,Espacio verde 1446,-34.57775476261379,-58.44118496045805,#2ca02c
1447,espacio_verde,Plazoleta Zuberbuhler,-34.56943774749946,-58.458498304124184,#2ca02c
1448,espacio_verde,Espacio verde 1448,-34.58134098566909,-58.446909071106276,#2ca02c
1449,espacio_verde,Patio Del Niño,-34.54868272074426,-58.46301728028969,#2ca02c
1450,espacio_verde,Espacio verde 1450,-34.57049034907687,-58.39937789980184,#2ca02c
1451,espacio_verde,Espacio verde 1451,-34.571149117954015,-58.39980627221238,#2ca02c
1452,espacio_verde,Espacio verde 1452,-34.57038430544943,-58.398818335782295,#2ca02c
1453,espacio_verde,Espacio verde 1453,-34.570905880524194,-58.39967501859264,#2ca02c
1454,espacio_verde,Espacio verde 1454,-34.571154021716815,-58.399483080723094,#2ca02c
1455,espacio_verde,Espacio verde 1455,-34.571417030504186,-58.3987110902492,#2ca02c
1456,espacio_verde,Espacio verde 1456,-34.57352023450202,-58.418597231158834,#2ca02c
1457,espacio_verde,Espacio verde 1457,-34.570638784869885,-58.42381668490225,#2ca02c
1458,espacio_verde,Espacio verde 1458,-34.57559393019221,-58.406300148420904,#2ca02c
1459,espacio_verde,Patio Paraguay 5100 (No Oficial),-34.58013641901303,-58.430612997641866,#2ca02c
1460,espacio_verde,Espacio verde 1460,-34.578472027598956,-58.437593959352014,#2ca02c
1461,espacio_verde,Plazoleta Salvador Benedit,-34.60210398701688,-58.44252352862011,#2ca02c
1462,espacio_verde,Espacio verde 1462,-34.59222342238796,-58.473740211931506,#2ca02c
1463,espacio_verde,Espacio verde 1463,-34.59745180067017,-58.45302163725094,#2ca02c
1464,espacio_verde,Espacio verde 1464,-34.595749330911595,-58.47068504211019,#2ca02c
1465,espacio_verde,Patio Rincón de las Artes Ernesto Urfeig,-34.58303017064985,-58.448747392308526,#2ca02c
1466,espacio_verde,Espacio verde 1466,-34.5878354588214,-58.46795854008802,#2ca02c
1467,espacio_verde,Plazoleta Colectora (No oficial),-34.58814024654551,-58.51752677380427,#2ca02c
1468,espacio_verde,Espacio verde 1468,-34.67629613418245,-58.49720835658985,#2ca02c
1469,espacio_verde,Cancha Benjamín Soria (No Oficial),-34.67587195183925,-58.496504151792394,#2ca02c
1470,espacio_verde,Plaza Barrio Gral Manuel Savio,-34.68676932291621,-58.458986853124806,#2ca02c
1471,espacio_verde,Parque Elcano de Chacarita (no oficial),-34.586918610320694,-58.46191891710472,#2ca02c
1472,espacio_verde,Josefina Marpons,-34.61546511514915,-58.36206706880547,#2ca02c
1473,espacio_verde,Espacio verde 1473,-34.647537761731336,-58.50683645816836,#2ca02c
1474,espacio_verde,Espacio verde 1474,-34.64713151566256,-58.50733198234448,#2ca02c
1475,espacio_verde,Espacio verde 1475,-34.646424907957076,-58.50822663893636,#2ca02c
1476,espacio_verde,Espacio verde 1476,-34.64555373833086,-58.509362772360845,#2ca02c
1477,espacio_verde,Espacio verde 1477,-34.64464803595755,-58.510542563691764,#2ca02c
1478,espacio_verde,Ernestina Zela de Ruiz (denominación propuesta),-34.64374624933834,-58.511738096961864,#2ca02c
1479,espacio_verde,Plazoleta Arq. Padre Andrés Bianchi,-34.586947166451885,-58.391659131970606,#2ca02c
1480,espacio_verde,Espacio verde 1480,-34.62476379762647,-58.36229819651729,#2ca02c
1481,espacio_verde,Pompeya No Olvida - Plaza de la Memoria (no oficial),-34.65493746298853,-58.41352431252959,#2ca02c
1482,espacio_verde,Espacio verde 1482,-34.68858965935358,-58.46681739007665,#2ca02c
1483,espacio_verde,Espacio verde 1483,-34.6871618026991,-58.466640042741396,#2ca02c
1484,espacio_verde,Espacio verde 1484,-34.687643607291776,-58.466023261235755,#2ca02c
1485,espacio_verde,Espacio verde 1485,-34.68438762377732,-58.47109587269644,#2ca02c
1486,espacio_verde,Espacio verde 1486,-34.6846127600041,-58.470358203722675,#2ca02c
1487,espacio_verde,Espacio verde 1487,-34.685330733940496,-58.47123402722947,#2ca02c
1488,espacio_verde,Plaza Rumania,-34.599682361312,-58.48150069113007,#2ca02c
1489,espacio_verde,Espacio verde 1489,-34.68484757861833,-58.469524785114146,#2ca02c
1490,espacio_verde,Espacio verde 1490,-34.68609404424321,-58.470461058294255,#2ca02c
1491,espacio_verde,Espacio verde 1491,-34.68594344051835,-58.46975816220674,#2ca02c
1492,espacio_verde,Espacio verde 1492,-34.68644863852913,-58.46931314104559,#2ca02c
1493,espacio_verde,Espacio verde 1493,-34.68520607734595,-58.468878166799485,#2ca02c
1494,espacio_verde,Plaza Paso Bajo Nivel Beiró,-34.592948149972315,-58.4907923729788,#2ca02c
1495,espacio_verde,Plaza Crámer (No oficial),-34.574419990924724,-58.445204510111864,#2ca02c
1496,espacio_verde,Espacio verde 1496,-34.685559769180784,-58.4684154561895,#2ca02c
1497,espacio_verde,Espacio verde 1497,-34.68565111130227,-58.46901719664341,#2ca02c
1498,espacio_verde,Espacio verde 1498,-34.68715727834354,-58.4689856391892,#2ca02c
1499,espacio_verde,Espacio verde 1499,-34.68705098750695,-58.468230600549546,#2ca02c
1500,espacio_verde,Espacio verde 1500,-34.68794225343711,-58.46746390719992,#2ca02c
1501,espacio_verde,Espacio verde 1501,-34.68766486080432,-58.468303421874054,#2ca02c
1502,espacio_verde,Espacio verde 1502,-34.688194771364635,-58.465595197674325,#2ca02c
1503,espacio_verde,Espacio verde 1503,-34.68736533779966,-58.46593921079713,#2ca02c
1504,espacio_verde,Espacio verde 1504,-34.6870171647083,-58.46631656393897,#2ca02c
1505,espacio_verde,Espacio verde 1505,-34.68773435999242,-58.46652326433531,#2ca02c
1506,espacio_verde,Espacio verde 1506,-34.6895725058234,-58.46542615462233,#2ca02c
1507,espacio_verde,Espacio verde 1507,-34.68889638866782,-58.46433259391226,#2ca02c
1508,espacio_verde,Espacio verde 1508,-34.68886488973851,-58.465397389153765,#2ca02c
1509,espacio_verde,Espacio verde 1509,-34.68849273180115,-58.46480188911007,#2ca02c
1510,espacio_verde,Estación de FFCC Belgrano R,-34.568133366867556,-58.462471075151306,#2ca02c
1511,espacio_verde,Plaza Clemente,-34.581591728576576,-58.444255099630055,#2ca02c
1512,espacio_verde,Espacio verde 1512,-34.60712087725075,-58.446949004630376,#2ca02c
1513,espacio_verde,Plaza Ramón Carrillo (No Oficial),-34.655970800074485,-58.455600939229285,#2ca02c
1514,espacio_verde,Espacio verde 1514,-34.65751275911942,-58.44561114340373,#2ca02c
1515,espacio_verde,Espacio verde 1515,-34.65734771296622,-58.446762785069275,#2ca02c
1516,espacio_verde,Espacio verde 1516,-34.658707583733936,-58.448494681954514,#2ca02c
1517,espacio_verde,Espacio verde 1517,-34.664479824558946,-58.43498373491186,#2ca02c
1518,espacio_verde,Espacio verde 1518,-34.66557136281815,-58.43453851340842,#2ca02c
1519,espacio_verde,Espacio verde 1519,-34.66659336901451,-58.4339690306734,#2ca02c
1520,espacio_verde,Espacio verde 1520,-34.60867418320927,-58.36625802165186,#2ca02c
1521,espacio_verde,Espacio verde 1521,-34.61186343665447,-58.364958479670555,#2ca02c
1522,espacio_verde,Espacio verde 1522,-34.61175524384839,-58.36590852656167,#2ca02c
1523,espacio_verde,Espacio verde 1523,-34.612422775029295,-58.36593614542561,#2ca02c
1524,espacio_verde,Espacio verde 1524,-34.6105160755101,-58.36623173467435,#2ca02c
1525,espacio_verde,Espacio verde 1525,-34.61029109860424,-58.36626076226213,#2ca02c
1526,espacio_verde,Espacio verde 1526,-34.60939206135295,-58.366362637768056,#2ca02c
1527,espacio_verde,Espacio verde 1527,-34.59870374686064,-58.366959342845945,#2ca02c
1528,espacio_verde,Espacio verde 1528,-34.585878113341195,-58.376994163012384,#2ca02c
