sitio	posting_id	operacion	moneda	barrio_oficial	calle	altura	precio	precio_usd	precio_por_m2	precio_por_m2_usd	m2_total	ambientes	dormitorios	baños	antiguedad_años	expensas	lat	lon	dist_subte_km	dist_verde_km	dist_tren_km	nivel_socioeconomico	segmento_zona	segmento_zona_modelo	indice_lujo	indice_confort	score_antiguedad	pca_precio_sup	pca_antiguedad	cluster	cluster_nombre
argenprop	18815920	venta	usd	Balvanera	Hipólito Yrigoyen	2500.0	102999.0	102999.0	2059.98	2059.98	50.0	2.0	1.0	1.0	25.0	102000.0	-34.6110078	-58.4015615	0.13429000039944003	0.31510062306665226	0.6303375565428007	3	estandar	estandar	-0.15195845403500877	0.3333333333333333	0.5584370876082656	-0.1203433169620517	-0.2632040408822343	2.0	Cluster 2: departamentos antiguos
argenprop	19260289	venta	usd	Belgrano	Jose Hernandez	2300.0	228000.0	228000.0	2590.909090909091	2590.909090909091	88.0	3.0	3.0	2.0	33.0	380000.0	-34.5651602	-58.4523121	0.11834370052972529	0.2711335637616822	0.7797935592170596	5	estandar	estandar	-0.31632431306014264	0.16666666666666666	0.5705289956414249	0.7360546971614935	-0.13062049610589638	2.0	Cluster 2: departamentos antiguos
argenprop	19308825	venta	usd	Flores	Culpina	100.0	165000.0	165000.0	1730.46670162559	1730.46670162559	95.35	4.0	4.0	2.0	44.0	217000.0	-34.6312725	-58.4663261	0.30907612258847705	0.3983961115740083	0.3747977023038324	3	estandar	estandar	-0.09954872960489523	0.0	0.6418070188911836	0.7911387386407225	0.6509181131183883	2.0	Cluster 2: departamentos antiguos
argenprop	18904384	venta	usd	Villa Luro	Av J B Justo	8000.0	82000.0	82000.0	1806.167400881057	1806.167400881057	45.4	2.0	2.0	1.0	49.0	75000.0	-34.632408	-58.500331	2.8094696936356547	0.06621146746459679	0.4395117121060621	2	estandar	estandar	-0.07773557589231456	0.3333333333333333	0.6536377031156579	0.2396660512995066	0.7806374301450237	2.0	Cluster 2: departamentos antiguos
argenprop	19209911	venta	usd	Palermo	Bonpland	1400.0	306000.0	306000.0	4371.428571428572	4371.428571428572	70.0	3.0	2.0	1.0	15.0	680000.0	-34.5860082	-58.4404407	0.9091364557060152	0.15469143888066134	0.9099063705547122	5	estandar	estandar	0.24096313099646638	0.0	0.43996836871289957	0.6840777885108	-1.5621721320376027	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19288366	venta	usd	Villa Urquiza	Avenida Olazábal	5500.0	110000.0	110000.0	3437.5	3437.5	32.0	1.0	1.0	1.0	10.0	190000.0	-34.5792273	-58.4905279	0.6634552146233937	0.3006067359414925	0.5557344759487516	4	estandar	estandar	-0.1794882852960692	0.0	0.4532873522832692	-0.23864813255995554	-1.416134132928207	2.0	Cluster 2: departamentos antiguos
argenprop	19068095	venta	usd	Belgrano	Migueletes	1700.0	186500.0	186500.0	3730.0	3730.0	50.0	2.0	1.0	1.0	0.0	200000.0	-34.5599612	-58.4433408	1.0614993092896003	0.13931314290383384	0.5608716666305729	5	estandar	estandar	0.5037166669498231	0.5	0.40793998759875577	-0.10950146816128999	-1.9133521352195515	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19385789	venta	usd	Palermo	Avenida Dorrego	2400.0	149000.0	149000.0	3820.51282051282	3820.51282051282	39.0	1.0	1.0	1.0	13.0	245000.0	-34.5763031	-58.4371706	0.23334993076000968	0.24384040439382546	0.21557663689410822	5	estandar	estandar	0.22867641893279755	0.16666666666666666	0.4506546096092279	0.04271583655752483	-1.4450012360562758	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19388711	venta	usd	Villa Urquiza	Doctor Pedro Ignacio Rivera	5200.0	100000.0	100000.0	2127.659574468085	2127.659574468085	47.0	2.0	1.0	1.0	40.0	135000.0	-34.5727157	-58.4894953	0.3353548888172361	0.0782455867783852	0.2697073172964155	4	estandar	estandar	-0.3302263480519672	0.16666666666666666	0.6097172050307644	0.17559754489846158	0.29906452134775746	2.0	Cluster 2: departamentos antiguos
argenprop	19381940	venta	usd	Nuñez	Arribeños	3300.0	265000.0	265000.0	3441.5584415584417	3441.5584415584417	77.0	3.0	2.0	2.0	30.0	360000.0	-34.5475053	-58.458757	0.961923864990588	0.3822144313334625	0.38080928370472333	5	estandar	estandar	0.32125578331708604	0.3333333333333333	0.5281257990084431	0.7961360290536285	-0.5955567248658112	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19070108	venta	usd	Belgrano	La Pampa	600.0	250000.0	250000.0	5952.380952380952	5952.380952380952	42.0	2.0	1.0	1.0	0.0	300000.0	-34.5530047	-58.4343802	2.109156231374615	0.06549868516009343	0.629125427601604	5	estandar	estandar	0.3540581854770157	0.16666666666666666	0.3267558853725921	0.4947705001104204	-2.803507437684016	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	17239174	venta	usd	San Nicolas	Avenida Corrientes	1700.0	105000.0	105000.0	1684.3118383060637	1684.3118383060637	62.34	3.0	2.0	1.0	60.0	217000.0	-34.6043696	-58.3907623	0.14189872378641238	0.25687361119443053	1.6292473909067053	3	estandar	estandar	-0.23622354430867656	0.3333333333333333	0.6987693571606115	0.6625210206738941	1.2754902406766897	2.0	Cluster 2: departamentos antiguos
argenprop	18627619	venta	usd	Balvanera	Castelli	100.0	42000.0	42000.0	1516.2454873646209	1516.2454873646209	27.7	1.0	1.0	1.0	50.0	125000.0	-34.6088115	-58.4046935	0.12344989615239009	0.2793140466564747	0.2870019805981377	3	estandar	estandar	-0.37674012565713483	0.0	0.6665478185683257	-0.0736285423742425	0.9221923332664015	2.0	Cluster 2: departamentos antiguos
argenprop	19393990	venta	usd	Boedo	Avenida Garay	3200.0	75000.0	75000.0	2419.3548387096776	2419.3548387096776	31.0	1.0	1.0	1.0	55.0	68000.0	-34.6299152	-58.4098025	0.585225926444234	0.2791751544861075	2.1874662484033474	3	estandar	estandar	0.11436483004753531	0.0	0.6519833487611546	0.3662532490702266	0.7624980129385137	2.0	Cluster 2: departamentos antiguos
argenprop	19248501	venta	usd	Almagro	Diaz Velez	3800.0	168000.0	168000.0	2126.5822784810125	2126.5822784810125	79.0	3.0	3.0	1.0	50.0	320000.0	-34.6085826	-58.419993	0.3910515628746304	0.15040464247450866	1.1114609020168196	4	estandar	estandar	-0.2469916271069336	0.0	0.6478962879658792	0.8214751260685118	0.7176848199777309	2.0	Cluster 2: departamentos antiguos
argenprop	17958167	venta	usd	Palermo	Av Cordoba	4700.0	209000.0	209000.0	2548.7804878048782	2548.7804878048782	82.0	3.0	2.0	1.0	70.0	300000.0	-34.5935989	-58.4312163	0.9505441812078766	0.4129579682405442	1.3995250195746483	5	estandar	estandar	0.4223712045544601	0.3333333333333333	0.7047014858807195	1.418018826706462	1.3405339584774407	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	19328331	venta	usd	Palermo	Maure	1700.0	275000.0	275000.0	2669.902912621359	2669.902912621359	103.0	3.0	2.0	2.0	25.0	500000.0	-34.5665665	-58.4358122	0.8952921876788171	0.27331144172684546	0.4551190728328754	5	estandar	estandar	0.062414942037466954	0.3333333333333333	0.5399163785143398	0.7977980787658168	-0.46627714205950793	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19404600	venta	usd	Caballito	Paez	1700.0	81900.0	81900.0	2213.5135135135133	2213.5135135135133	37.0	2.0	1.0	1.0	0.0	90000.0	-34.566254	-58.4545266	0.2195061602751137	0.31171348364698537	0.7440146102088989	4	estandar	estandar	-0.2882981769537049	0.0	0.4620801743385599	-0.7734295970433887	-1.319723912681649	2.0	Cluster 2: departamentos antiguos
argenprop	19405181	venta	usd	Villa Crespo	Avenida Estado De Israel	4700.0	150000.0	150000.0	2307.692307692308	2307.692307692308	65.0	3.0	3.0	2.0	25.0	150000.0	-34.6007372	-58.4309641	0.1606903359012512	0.15578563948322766	1.6850624976766568	4	estandar	estandar	-0.24861461581889568	0.16666666666666666	0.5504706402548957	0.16361023883267223	-0.35055335138703003	2.0	Cluster 2: departamentos antiguos
argenprop	19405523	venta	usd	Palermo	Maure	1800.0	86500.0	86500.0	2059.5238095238096	2059.5238095238096	42.0	2.0	1.0	1.0	45.0	135000.0	-34.5674862	-58.4365949	0.7894039609790708	0.2892990931967866	0.5493245517847601	5	estandar	estandar	-0.25804392594264963	0.3333333333333333	0.6298289904124106	0.190615253445534	0.5195832178485368	2.0	Cluster 2: departamentos antiguos
argenprop	19407017	venta	usd	Palermo			280000.0	280000.0	3111.111111111112	3111.111111111112	90.0	3.0	2.0	1.0	12.0	450000.0						5	estandar	estandar	0.8309136907378174	0.16666666666666666	0.4762733685819668	0.48913152542904903	-1.164100499128582		
argenprop	19409865	venta	usd	San Cristobal	General Urquiza	1200.0	170000.0	170000.0	2656.25	2656.25	64.0	3.0	2.0	1.0	0.0	100000.0	-34.624503	-58.408844	0.05267358078203387	0.19788635903365534	1.7643626790967593	3	estandar	estandar	0.5183533694383292	0.3333333333333333	0.4478547097130647	-0.2633228505990512	-1.475701159693987	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19421610	venta	usd	Monte Castro	Av Segurola	1900.0	135000.0	135000.0	2288.135593220339	2288.135593220339	59.0	2.0	1.0	1.0	55.0	95000.0	-34.618959	-58.5012785	3.1706994637830466	0.3575315731279721	1.9142675605101962	2	estandar	estandar	-0.260381225331221	0.16666666666666666	0.6586520006719101	0.7057691530107257	0.835617450068112	2.0	Cluster 2: departamentos antiguos
argenprop	19397683	venta	usd	Recoleta	Larrea	700.0	165000.0	165000.0	2213.576603166085	2213.576603166085	74.54	3.0	3.0	1.0	46.0	340000.0	-34.6010975	-58.4023959	0.3173280306452505	0.3631795573428751	0.972271205406618	5	estandar	estandar	-0.05883058492928634	0.16666666666666666	0.6300518200546369	0.7045801338940043	0.5220264669839574	2.0	Cluster 2: departamentos antiguos
argenprop	19424900	venta	usd	Flores	Condarco	400.0	55000.0	55000.0	1527.7777777777778	1527.7777777777778	36.0	1.0	1.0	1.0	55.0	70000.0	-34.6265817	-58.4684035	0.47163236875865766	0.08902205493251825	0.245114026978367	3	estandar	estandar	-0.01035792742575745	0.0	0.6846748421366808	0.14823557034496598	1.120948810271199	2.0	Cluster 2: departamentos antiguos
argenprop	19404304	venta	usd	Villa Santa Rita	San Blas	2900.0	169000.0	169000.0	2332.64320220842	2332.64320220842	72.45	4.0	2.0	2.0	16.0	383125.0	-34.611374	-58.4813042	2.3959872080553186	0.33976844834017506	1.6097323511617299	3	estandar	estandar	0.6722699384923114	0.3333333333333333	0.5177086508380878	0.08409591736056764	-0.7097771131700058	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	15815458	venta	usd	Recoleta	Gallo 1174/	1176.0	189000.0	189000.0	3436.3636363636365	3436.3636363636365	55.0	2.0	1.0	1.0	0.0	270000.0						5	estandar	estandar	0.15763279084053144	0.5	0.4189351893862322	-0.13560018677793423	-1.792793591066129		
argenprop	18799933	venta	usd	Flores	Fray Luis Beltrán	300.0	220000.0	220000.0	2056.07476635514	2056.07476635514	107.0	4.0	4.0	2.0	40.0	433000.0	-34.6237688	-58.4596166	0.4170837136485316	0.3356159104260476	0.7594602981755607	3	estandar	estandar	-0.10676741948277899	0.16666666666666666	0.6164018585038711	0.9704059846468222	0.3723594100150816	2.0	Cluster 2: departamentos antiguos
argenprop	19318259	venta	usd	Almagro	Av. La Plata	500.0	169000.0	169000.0	2139.240506329114	2139.240506329114	79.0	3.0	2.0	1.0	50.0	300000.0	-34.6206305	-58.4280279	0.6170007822395617	0.2553739479191915	1.4584719094734364	4	estandar	estandar	-0.07180243900585724	0.0	0.6474369838850187	0.825537993734843	0.7126487112839067	2.0	Cluster 2: departamentos antiguos
argenprop	19163837	venta	usd	Belgrano	Freire	2300.0	129900.0	129900.0	2129.5081967213114	2129.5081967213114	61.0	3.0	2.0	1.0	60.0	120000.0	-34.5647757	-58.4660024	0.9116629282661739	0.2480166745711557	0.4661422843003464	5	estandar	estandar	-0.20703299742837453	0.16666666666666666	0.6825241165930553	0.7871502981400071	1.0973668564858305	2.0	Cluster 2: departamentos antiguos
argenprop	18387839	venta	usd	Parque Patricios	Salcedo	3100.0	82000.0	82000.0	1640.0	1640.0	50.0	2.0	2.0	1.0	40.0	150000.0	-34.6321443	-58.4080398	0.7151440427527382	0.17002611175002993	1.9554456629500094	2	popular	popular	-0.24497270837910132	0.16666666666666666	0.6276163034634537	0.059964374249524596	0.4953218789127326	2.0	Cluster 2: departamentos antiguos
argenprop	17341709	venta	usd	Mataderos	Lisandro De La Torre	1700.0	175000.0	175000.0	2500.0	2500.0	70.0	3.0	2.0	1.0	20.0	120000.0	-34.6554142	-58.5088343	4.508738165273493	0.22911795349328234	2.229611046153885	2	popular	popular	-0.017699503709457432	0.16666666666666666	0.5258532737089099	0.18844756487691647	-0.6204741703987896	2.0	Cluster 2: departamentos antiguos
argenprop	17928551	venta	usd	Palermo	J B Justo	800.0	149000.0	149000.0	3547.619047619048	3547.619047619048	42.0	2.0	1.0	1.0	50.0	150000.0	-34.579973	-58.427897	0.26369335897666857	0.24887739919469004	0.1505073311243201	5	estandar	estandar	-0.18449628866898946	0.16666666666666666	0.5938134987669149	0.7732797819503768	0.1246859414114432	2.0	Cluster 2: departamentos antiguos
argenprop	19221216	venta	usd	Villa Gral. Mitre	Fragata Pte. Sarmiento Correa	1800.0	158000.0	158000.0	1858.8235294117649	1858.8235294117649	85.0	4.0	3.0	1.5	65.0	330700.0						3	estandar	estandar	-0.06963272749388277	0.3333333333333333	0.7119608720339283	1.1324192231972239	1.420130590080437		
argenprop	16846717	venta	usd	Caballito	Espinosa	400.0	143000.0	143000.0	2269.84126984127	2269.84126984127	63.0	3.0	2.0	1.0	20.0	280000.0	-34.6238467	-58.406114	0.290239235951611	0.2922246289415476	1.696301181041015	4	estandar	estandar	0.2285169084536234	0.0	0.5337277487228969	0.01916608933726323	-0.5341333044457827	2.0	Cluster 2: departamentos antiguos
argenprop	19247876	venta	usd	Palermo	Angel Carranza	2300.0	125000.0	125000.0	2551.020408163265	2551.020408163265	49.0	2.0	2.0	1.0	35.0	80000.0	-34.5778657	-58.4330418	0.34850001203425535	0.19027147936862973	0.30589768931044775	5	estandar	estandar	-0.2770792294698738	0.0	0.5765117102213173	0.233705961176721	-0.0650221220352345	2.0	Cluster 2: departamentos antiguos
argenprop	17305338	venta	usd	Recoleta	Esmeralda	1000.0	175000.0	175000.0	1822.9166666666667	1822.9166666666667	96.0	4.0	3.0	2.0	50.0	335000.0	-34.5964359	-58.3784625	0.16392006966398998	0.015352456394029221	0.6948443565510024	5	estandar	estandar	0.054179504825126595	0.16666666666666666	0.6600728406696462	0.95571430797455	0.8511964639791723	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	18207185	venta	usd	Monserrat	Venezuela	3500.0	62000.0	62000.0	2818.181818181818	2818.181818181818	22.0	1.0	1.0	1.0	10.0	125000.0	-34.6172595	-58.4154665	0.7194942645207169	0.19175762860229947	1.1851291154073944	3	estandar	estandar	-0.3171551304884189	0.0	0.4750781268578069	-0.573726011418396	-1.1772059068292635	2.0	Cluster 2: departamentos antiguos
argenprop	18296093	venta	usd	Monte Castro	Pje Bombay	2200.0	148000.0	148000.0	2403.3777200389736	2403.3777200389736	61.58	3.0	2.0	1.0	60.0	155000.0						2	estandar	estandar	-0.3259371978110866	0.16666666666666666	0.6726262643801348	0.8829585057559048	0.9888403668315375		
argenprop	19391620	venta	usd	San Nicolas	Rodriguez Peña	300.0	115000.0	115000.0	2090.909090909091	2090.909090909091	55.0	3.0	1.0	1.0	40.0	175000.0	-34.6055796	-58.3908125	0.18816278220248686	0.24806364962620273	1.590945448848805	3	estandar	estandar	-0.21879960694069986	0.16666666666666666	0.6115956567638834	0.2728398382504173	0.31966108797605103	2.0	Cluster 2: departamentos antiguos
argenprop	19234589	venta	usd	Palermo	Ugarteche	2800.0	224000.0	224000.0	2947.368421052632	2947.368421052632	76.0	3.0	2.0	1.0	49.0	219000.0						5	estandar	estandar	-0.13015130280688736	0.16666666666666666	0.6143136690746782	1.023023632472633	0.34946314286455077		
argenprop	18741313	venta	usd	Parque Chacabuco	Avenida Eva Perón	1100.0	150000.0	150000.0	2586.206896551724	2586.206896551724	58.0	2.0	1.0	1.0	10.0	156500.0	-34.630131	-58.4409289	0.15194116514720846	0.1568016941619178	1.2347119980497983	3	estandar	estandar	-0.28785728958300116	0.0	0.4859476603474573	-0.1575113396919422	-1.0580252716333107	2.0	Cluster 2: departamentos antiguos
argenprop	19147157	venta	usd	Constitucion	Av. San Juan	800.0	47000.0	47000.0	1620.6896551724135	1620.6896551724135	29.0	1.0	1.0	1.0	70.0	137000.0	-34.6221082	-58.3771449	0.2544850161864615	0.08419784321999735	0.8150292977468754	3	estandar	estandar	-0.21614722021901947	0.3333333333333333	0.7347669250753837	0.39775617275911446	1.6701909896717597	2.0	Cluster 2: departamentos antiguos
argenprop	19317568	venta	usd	Villa Ortuzar	Holmberg	800.0	158000.0	158000.0	2430.769230769231	2430.769230769231	65.0	2.0	1.0	1.0	10.0	253000.0						4	estandar	estandar	-0.2469916271069336	0.0	0.49206455919292	-0.1119934073688387	-0.9909556139956772		
argenprop	19282670	venta	usd	Balvanera	Ayacucho	300.0	49000.0	49000.0	1884.6153846153843	1884.6153846153843	26.0	1.0	1.0	1.0	40.0	110000.0	-34.6059043	-58.3951626	0.3080290372448923	0.6430681390922822	1.195960581389905	3	estandar	estandar	-0.37674012565713483	0.0	0.6171055499130056	-0.18863617807151095	0.3800751403362075	2.0	Cluster 2: departamentos antiguos
argenprop	17835762	venta	usd	San Telmo	Balcarce	1344.0	75000.0	75000.0	2586.206896551724	2586.206896551724	29.0	1.0	1.0	1.0	0.0	170000.0	-34.6234393	-58.3697454	0.9447195882364583	0.13695029311519646	1.1651107142063482	4	estandar	estandar	-0.22480843340974718	0.0	0.4480120269767564	-0.7628454584171608	-1.4739762308889082	2.0	Cluster 2: departamentos antiguos
argenprop	17990955	venta	usd	Constitucion	San José	1100.0	120000.0	120000.0	1276.595744680851	1276.595744680851	94.0	3.0	3.0	1.0	65.0	200000.0	-34.6211086	-58.3858219	0.14983507250385603	0.2927026516804779	0.9797402979642996	3	estandar	estandar	-0.24497270837910132	0.16666666666666666	0.733700099804004	1.068211297605723	1.6584936234869838	2.0	Cluster 2: departamentos antiguos
argenprop	18951948	venta	usd	Villa Crespo	Malabia	900.0	160000.0	160000.0	3636.363636363637	3636.363636363637	44.0	2.0	1.0	1.0	0.0	229000.0	-34.595498	-58.4343345	0.6285753448144122	0.32026165450428545	1.1574726356243936	4	estandar	estandar	-0.29577563622514963	0.0	0.4109288654388208	-0.22133408517682784	-1.8805801344854596	2.0	Cluster 2: departamentos antiguos
argenprop	17896573	venta	usd	Caballito	Pujol	1000.0	168000.0	168000.0	2800.0	2800.0	60.0	2.0	2.0	1.0	4.0	270000.0	-34.6112846	-58.4502633	1.3091505820287488	0.5260013826953768	1.0605499323917182	4	estandar	estandar	0.38289168844526905	0.16666666666666666	0.4567503198449704	-0.18767430193864915	-1.3781639041176048	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19317089	venta	usd	Palermo	El Salvador	4400.0	110000.0	110000.0	3437.5	3437.5	32.0	1.0	1.0	1.0	0.0	150000.0	-34.5915429	-58.4241396	1.0304816721391914	0.14284651237931442	1.4207794507520428	5	estandar	estandar	-0.37674012565713483	0.0	0.4173271975148116	-0.4487196132596425	-1.8104246598519529	2.0	Cluster 2: departamentos antiguos
argenprop	19288459	venta	usd	Palermo	Arevalos	1400.0	115000.0	115000.0	3285.714285714286	3285.714285714286	35.0	1.0	1.0	1.0	0.0	150000.0	-34.5837427	-58.4436073	0.9565868316640149	0.24598764222152686	1.009748991954471	5	estandar	estandar	-0.23720609629697495	0.3333333333333333	0.42303910541124795	-0.456548511235018	-1.7477955864031014	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19424810	venta	usd	Villa Del Parque	Melincue	3700.0	270000.0	270000.0	3913.0434782608695	3913.0434782608695	69.0	3.0	2.0	1.0	15.0	497000.0	-34.6059947	-58.4992291	3.5448369582888666	0.46762842315367054	0.6843425136180681	3	estandar	estandar	0.26362280606795785	0.0	0.45653276212900207	0.5233217624450086	-1.3805493484244435	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18537360	venta	usd	Flores	Camacua	100.0	85000.0	85000.0	2125.0	2125.0	40.0	2.0	1.0	1.0	40.0	75000.0	-34.628776	-58.4582048	0.2710516808568784	0.47353082403419466	0.7410508914063999	3	estandar	estandar	-0.30733589030709235	0.0	0.6093368680872709	0.07933568749688759	0.2948942597116714	2.0	Cluster 2: departamentos antiguos
argenprop	19075178	venta	usd	Belgrano	Freire	2100.0	175000.0	175000.0	3723.404255319149	3723.404255319149	47.0	2.0	1.0	1.0	6.0	210400.0	-34.5666476	-58.464383	0.8674853105294529	0.09095862537349456	0.21739175999659352	5	estandar	estandar	0.3986120772912775	0.3333333333333333	0.42955104734783595	-0.02646483154404947	-1.676394419361232	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19082625	venta	usd	Caballito	Honorio Pueyrredón	1100.0	195000.0	195000.0	2294.1176470588234	2294.1176470588234	85.0	3.0	3.0	1.0	50.0	550000.0	-34.6076297	-58.4455519	1.0969983794007232	0.023800045660102326	1.3019983124112287	4	estandar	estandar	-0.24497270837910132	0.16666666666666666	0.6422259830770647	0.9570268514263514	0.6555119089648435	2.0	Cluster 2: departamentos antiguos
argenprop	18321435	venta	usd	Villa Lugano	Av.Castañares	4500.0	68000.0	68000.0	850.0	850.0	80.0	3.0	3.0	1.0	40.0	70000.0	-34.6645714	-58.4687021	2.4459883154453617	0.08817875650849215	1.6094628914950615	1	popular	popular	-0.21567486747368356	0.16666666666666666	0.6583250697039986	0.21529318735814165	0.8320327662858662	2.0	Cluster 2: departamentos antiguos
argenprop	19178669	venta	usd	Villa Gral. Mitre	Bolivia	1700.0	89000.0	89000.0	1702.0462803595335	1702.0462803595335	52.29	1.5	2.0	1.0	52.0	50000.0	-34.6124682	-58.4752099	2.08749027909918	0.32141718412305337	1.8752967736781416	3	estandar	estandar	-0.37674012565713483	0.0	0.668673133203292	0.3631770500238475	0.9454956653208747	2.0	Cluster 2: departamentos antiguos
argenprop	17919731	venta	usd	Recoleta	Laprida	1600.0	272000.0	272000.0	2956.521739130435	2956.521739130435	92.0	4.0	3.0	2.0	60.0	300000.0	-34.5911198	-58.4042895	0.26841168616388494	0.15579501439803137	1.7741685876588158	5	estandar	estandar	0.08499259467175412	0.5	0.6546276301974281	1.4751161083478495	0.7914916345610076	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	19358320	venta	usd	Palermo	Uriarte	2200.0	71000.0	71000.0	2660.172349194455	2660.172349194455	26.69	1.0	1.0	1.0	54.0	40000.0	-34.5833107	-58.4260882	0.49430403069518475	0.1652782263878117	0.49026810792210923	5	estandar	estandar	-0.28578598750938317	0.3333333333333333	0.6393556675326878	0.3637962596119424	0.6240399023587302	2.0	Cluster 2: departamentos antiguos
argenprop	18673019	venta	usd	La Boca	Caboto	843.0	65000.0	65000.0	1083.3333333333333	1083.3333333333333	60.0	3.0	2.0	1.0	50.0	84000.0	-34.6308086	-58.3566887	2.287686739097215	0.17942621933445738	2.201425149423788	2	estandar	estandar	-0.274452843549726	0.0	0.6844563202125655	0.22766193926430384	1.118552793759074	2.0	Cluster 2: departamentos antiguos
argenprop	18672933	venta	usd	La Boca	Juan De Dios Filiberto	900.0	82000.0	82000.0	2342.8571428571427	2342.8571428571427	35.0	1.0	1.0	1.0	1.0	84000.0						2	estandar	estandar	-0.08973377704823603	0.16666666666666666	0.4608467134253272	-0.7381669633400569	-1.3332483804307416		
argenprop	19404310	venta	usd	Nuñez	Ibera	1500.0	135000.0	135000.0	3400.5037783375315	3400.5037783375315	39.7	1.0	1.0	1.0	46.0	200000.0						5	estandar	estandar	-0.07574431667894255	0.16666666666666666	0.5846108418098812	0.6106836937590255	0.023782024727802067		
argenprop	16599776	venta	usd	Flores	Bonorino	100.0	182500.0	182500.0	2500.0	2500.0	73.0	3.0	2.0	1.0	0.0	150000.0	-34.62913	-58.4593051	0.361882199723519	0.4092345844219213	0.6487054240249007	3	estandar	estandar	0.3585850111776841	0.6666666666666666	0.45413732402739915	-0.19080615810602314	-1.4068144898671244	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18399740	venta	usd	Palermo	Paraguay	4400.0	850000.0	850000.0	5279.503105590062	5279.503105590062	161.0	4.0	4.0	3.0	8.0	998000.0	-34.5854869	-58.423213	0.4885113819137204	0.20141268406869908	0.7988440892700787	5	estandar	estandar	0.8212646222409542	0.3333333333333333	0.38804567118691546	2.06879619706647	-2.131486360484141	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	18111085	venta	usd	Villa Luro			149900.0	149900.0	2775.925925925926	2775.925925925926	54.0	2.0	2.0	1.0	19.0	137000.0						2	estandar	estandar	-0.1660271376749484	0.0	0.5111553606035953	0.03792746988297186	-0.7816316498448236		
argenprop	17097471	venta	usd	Flores	Argerich	100.0	73000.0	73000.0	935.3078358208955	935.3078358208955	79.0	3.0	2.0	1.0	40.0	100000.0	-34.6299024	-58.4717756	0.21456469040462745	0.022033760691609405	0.5518197306272385	3	estandar	estandar	-0.2022704214404085	0.16666666666666666	0.6551615530195662	0.2290444025988009	0.7973459116694616	2.0	Cluster 2: departamentos antiguos
argenprop	18956305	venta	usd	Monserrat	Independencia	1500.0	98000.0	98000.0	1065.2173913043478	1065.2173913043478	92.0	4.0	3.0	2.0	60.0	154000.0	-34.5901052	-58.41502	0.3986589828250326	0.05742514970109322	1.6438991670231067	3	estandar	estandar	-0.15900825634160143	0.16666666666666666	0.7232536508007719	0.8680706850718957	1.5439519617925983	2.0	Cluster 2: departamentos antiguos
argenprop	19151370	venta	usd	Barracas	Av. Regimiento De Patricios	1556.0	42000.0	42000.0	1105.2631578947369	1105.2631578947369	38.0	2.0	1.0	1.0	60.0	70000.0	-34.6443259	-58.3685809	2.194677318873231	0.13556553708187646	1.3944640517095892	2	estandar	estandar	-0.3803820330969291	0.0	0.7181221118662154	0.14491774494610746	1.4876864311389113	2.0	Cluster 2: departamentos antiguos
argenprop	19280319	venta	usd	Almagro	Hipólito Yrigoyen	3800.0	70000.0	70000.0	2333.333333333333	2333.333333333333	30.0	1.0	1.0	1.0	10.0	148000.0	-34.6146338	-58.4202733	0.34768525249563337	0.30572318018579747	1.3178941245628442	4	estandar	estandar	-0.27993137545214575	0.0	0.4932158245997218	-0.6203081856485879	-0.9783323912426117	2.0	Cluster 2: departamentos antiguos
argenprop	17182837	venta	usd	Mataderos	Manuel Artigas	5100.0	155000.0	155000.0	2672.4137931034484	2672.4137931034484	58.0	2.0	2.0	1.0	25.0	220000.0						2	popular	popular	0.18772641132849813	0.3333333333333333	0.5367598733287665	0.1852654111541537	-0.5008871180418388		
